0.04,0.175,0.2
0.0467,0.2217,0.4
0.0733,0.3371,0.8
0.08,0.3094,0.6
0.11,0.4064,1.2
0.1333,0.3907,1.0
0.1467,0.4446,1.4
0.1467,0.4593,1.6
0.19,0.5,1.8
0.2167,0.5151,2.0
0.2367,0.541,2.4
0.2367,0.5436,2.2
0.2633,0.5568,2.8
0.2667,0.5774,2.6
0.2767,0.5788,3.0
0.2867,0.6061,3.4
0.2933,0.571,3.2
0.31,0.6152,4.0
0.3133,0.6058,4.2
0.3133,0.6059,3.6
0.3167,0.6173,3.8
0.3233,0.6285,4.4
0.3367,0.6373,4.6
0.3433,0.6439,4.8
0.3433,0.6503,5.0
0.35,0.6443,5.2
0.3633,0.6695,5.8
0.3667,0.6686,6.0
0.3733,0.6655,5.4
0.3767,0.6689,5.6
0.3867,0.6707,6.4
0.39,0.6797,6.2
0.3967,0.69,6.6
0.4067,0.6931,6.8
0.41,0.6947,7.2
0.4167,0.6878,7.0
0.4233,0.6963,7.8
0.4267,0.6996,7.4
0.4267,0.7,7.6
0.4367,0.7028,8.0
0.44,0.717,8.6
0.4433,0.7062,8.4
0.4433,0.7219,9.2
0.45,0.7142,8.2
0.4533,0.712,8.8
0.4533,0.7248,9.0
0.46,0.7282,11.2
0.46,0.73,10.4
0.4633,0.7184,9.4
0.4633,0.7305,9.8
0.4667,0.7227,9.6
0.4667,0.7234,10.8
0.47,0.735,11.0
0.4733,0.732,10.6
0.4767,0.7309,10.0
0.48,0.7357,10.2
0.48,0.7496,11.8
0.4833,0.7411,11.4
0.4833,0.7428,11.6
0.4833,0.7443,12.0
0.4833,0.7469,12.2
0.4833,0.7471,12.8
0.4833,0.7499,13.0
0.4867,0.7446,13.2
0.4867,0.7474,12.6
0.4867,0.7541,13.4
0.49,0.7566,14.0
0.4933,0.7501,12.4
0.4967,0.7514,13.6
0.5,0.758,13.8
0.5,0.7613,14.6
0.5,0.7621,14.8
0.5033,0.7605,14.2
0.5033,0.7631,15.2
0.5033,0.7646,14.4
0.5033,0.7671,16.8
0.5067,0.7669,15.8
0.51,0.7694,15.6
0.51,0.7698,15.4
0.51,0.7707,16.4
0.5167,0.7649,17.0
0.5167,0.7692,16.2
0.52,0.7715,18.4
0.52,0.7725,15.0
0.5233,0.768,16.0
0.5233,0.777,17.6
0.5233,0.7773,17.4
0.5233,0.7796,17.2
0.5267,0.7739,16.6
0.53,0.7787,19.4
0.53,0.78,19.0
0.53,0.7814,18.0
0.53,0.7825,20.0
0.53,0.7839,17.8
0.53,0.7849,18.2
0.5333,0.7817,18.8
0.5333,0.7828,19.8
0.5333,0.7832,18.6
0.5333,0.7899,21.0
0.5333,0.7972,23.2
0.5367,0.7894,19.6
0.5367,0.7904,19.2
0.5367,0.7909,21.6
0.5367,0.7925,20.8
0.5367,0.7926,21.2
0.54,0.787,20.2
0.54,0.7967,22.8
0.5433,0.7881,20.6
0.5433,0.7955,22.6
0.5433,0.7956,25.2
0.5433,0.7981,23.8
0.5467,0.7869,20.4
0.5467,0.7913,21.8
0.5467,0.7951,22.2
0.5467,0.7972,23.6
0.5467,0.7996,25.6
0.5467,0.8024,24.2
0.55,0.7952,23.0
0.5533,0.7897,21.4
0.5533,0.7921,22.4
0.5533,0.7964,23.4
0.5533,0.8078,24.4
0.5567,0.7966,22.0
0.5567,0.7992,24.0
0.5567,0.8058,24.8
0.56,0.7999,24.6
0.56,0.8036,25.0
0.5633,0.8026,26.6
0.5667,0.8025,26.0
0.5667,0.8046,27.8
0.5667,0.8058,26.8
0.5667,0.8063,27.0
0.57,0.8047,27.2
0.57,0.8051,27.4
0.57,0.8052,28.0
0.57,0.8055,27.6
0.57,0.8059,26.2
0.57,0.8062,26.4
0.57,0.8063,29.4
0.57,0.8076,28.2
0.57,0.8092,29.0
0.57,0.8098,25.4
0.57,0.8108,28.6
0.57,0.8119,28.4
0.57,0.8124,31.2
0.57,0.815,29.6
0.57,0.8156,30.6
0.57,0.8165,31.0
0.5733,0.8065,29.2
0.5733,0.8094,25.8
0.5733,0.8115,30.4
0.5733,0.8131,30.2
0.5733,0.8138,31.4
0.5733,0.8178,28.8
0.5733,0.8184,29.8
0.5767,0.8125,30.0
0.5767,0.8159,32.4
0.5767,0.8164,32.0
0.5767,0.8168,33.0
0.5767,0.8169,30.8
0.5767,0.8172,31.6
0.5767,0.8173,32.2
0.5767,0.8184,32.8
0.5767,0.8188,33.2
0.5767,0.8195,32.6
0.5767,0.8201,31.8
0.5767,0.8207,33.6
0.5767,0.8213,35.6
0.58,0.8162,33.4
0.58,0.8177,35.0
0.58,0.819,36.0
0.58,0.8195,36.4
0.58,0.8204,34.4
0.58,0.8209,34.0
0.58,0.8209,34.6
0.58,0.8211,34.2
0.58,0.8219,33.8
0.58,0.822,37.2
0.58,0.8226,36.8
0.58,0.8228,37.8
0.58,0.8248,36.2
0.58,0.8269,40.0
0.5833,0.8192,34.8
0.5833,0.8207,35.2
0.5833,0.8213,38.6
0.5833,0.822,38.2
0.5833,0.8226,35.4
0.5833,0.8245,37.4
0.5833,0.8246,39.8
0.5833,0.8247,35.8
0.5833,0.8249,39.2
0.5833,0.8266,38.8
0.5833,0.8267,39.4
0.5833,0.8276,40.4
0.5833,0.8295,37.0
0.5833,0.8314,39.6
0.5867,0.8249,39.0
0.5867,0.8263,37.6
0.5867,0.8264,38.4
0.5867,0.8271,36.6
0.5867,0.8286,42.4
0.5867,0.8292,41.4
0.5867,0.8292,43.4
0.5867,0.8292,41.8
0.5867,0.8295,41.0
0.5867,0.8301,42.8
