0.598,0.8043,40.6
0.598,0.8076,41.2
0.598,0.809,43.2
0.6014,0.8031,40.4
0.6014,0.8043,40.2
0.6014,0.8052,39.6
0.6014,0.8068,42.2
0.6014,0.8097,45.2
0.6014,0.8099,42.8
0.6014,0.8152,43.6
0.6034,0.8125,48.4
0.6034,0.8136,49.6
0.6034,0.8173,46.6
0.6047,0.8067,44.2
0.6047,0.8071,42.4
0.6047,0.8084,41.8
0.6047,0.8095,45.0
0.6047,0.812,43.8
0.6047,0.8121,44.6
0.6047,0.8127,43.0
0.6047,0.8127,45.8
0.6081,0.8093,42.0
0.6081,0.8106,44.4
0.6081,0.8112,46.2
0.6081,0.8128,42.6
0.6081,0.8134,44.8
0.6081,0.8152,47.4
0.6081,0.8161,47.2
0.6081,0.8161,45.4
0.6081,0.8168,48.2
0.6081,0.8173,47.6
0.6081,0.8178,48.0
0.6081,0.8191,46.8
0.6115,0.8101,41.4
0.6115,0.8131,46.0
0.6115,0.8164,46.4
0.6115,0.818,49.4
0.6115,0.8184,47.0
0.6115,0.8211,48.8
0.6149,0.814,43.4
0.6149,0.8155,45.6
0.6149,0.8212,49.0
0.6149,0.8236,48.6
0.6149,0.8256,49.2
0.6182,0.8098,44.0
0.6182,0.8189,47.8
