0.0372,0.2146,0.4
0.0439,0.1977,0.2
0.0743,0.3623,0.6
0.0946,0.3918,0.8
0.1047,0.4095,1.0
0.1622,0.4702,1.4
0.1858,0.5054,1.6
0.1892,0.492,1.2
0.1993,0.528,1.8
0.2128,0.5455,2.0
0.2264,0.5718,2.2
0.2534,0.6153,2.4
0.2669,0.5627,2.6
0.2669,0.5962,2.8
0.2973,0.6263,3.2
0.3007,0.6065,3.0
0.3138,0.617,3.4
0.3277,0.634,4.0
0.3277,0.6405,3.8
0.3345,0.6402,3.6
0.3446,0.6329,4.2
0.3514,0.6466,4.4
0.3649,0.6565,5.0
0.3682,0.6569,4.6
0.3682,0.66,4.8
0.3716,0.6558,5.6
0.3784,0.6643,5.2
0.3784,0.6718,6.0
0.3818,0.6669,5.4
0.3851,0.6705,5.8
0.3953,0.6808,6.4
0.3986,0.6907,6.6
0.402,0.6982,6.2
0.4054,0.7076,6.8
0.4189,0.71,7.0
0.4223,0.715,7.2
0.4291,0.7164,7.6
0.4324,0.7203,7.4
0.4358,0.7185,7.8
0.4358,0.722,8.0
0.4527,0.7404,8.6
0.4561,0.7327,8.2
0.4628,0.7286,9.0
0.473,0.7369,8.4
0.4764,0.7517,9.6
0.4764,0.755,10.8
0.4793,0.7375,9.2
0.4797,0.7523,9.4
0.4831,0.7407,8.8
0.4865,0.7555,10.0
0.4899,0.7583,10.4
0.4899,0.7584,10.2
0.4931,0.7624,11.0
0.4932,0.7582,9.8
0.5,0.7673,11.2
0.5,0.7673,11.8
0.5034,0.7632,10.6
0.5034,0.7697,11.4
0.5034,0.7767,12.2
0.5068,0.7752,11.6
0.5135,0.7786,12.0
0.5169,0.7852,12.4
0.5241,0.7943,14.4
0.5304,0.7834,13.0
0.5304,0.7873,14.2
0.5338,0.7893,13.4
0.5372,0.7914,12.8
0.5405,0.7969,12.6
0.5405,0.8006,15.6
0.5405,0.8034,14.8
0.5439,0.79,13.6
0.5439,0.8004,14.0
0.5448,0.799,15.8
0.5473,0.7948,13.2
0.5473,0.796,15.2
0.5473,0.7981,15.0
0.5473,0.7995,15.4
0.5507,0.8034,16.2
0.5541,0.802,13.8
0.5541,0.8029,17.2
0.5541,0.8093,18.8
0.5574,0.8026,16.0
0.5574,0.8063,17.4
0.5574,0.8102,18.6
0.5574,0.8103,19.4
0.5574,0.8126,20.4
0.5608,0.797,14.6
0.5608,0.806,18.0
0.5608,0.8067,16.6
0.5608,0.8088,16.8
0.5608,0.81,18.4
0.5608,0.8109,19.2
0.5621,0.8122,19.8
0.5621,0.8143,21.4
0.5642,0.8056,16.4
0.5642,0.8079,18.2
0.5642,0.813,21.0
0.5655,0.8157,19.0
0.5676,0.8067,17.8
0.5676,0.8105,19.6
0.5676,0.8112,20.8
0.5676,0.813,17.6
0.5676,0.8158,22.0
0.5709,0.8096,17.0
0.5709,0.8129,20.0
0.5709,0.8144,21.6
0.5709,0.8193,20.6
0.5709,0.8218,22.6
0.5709,0.8261,25.8
0.5724,0.8186,22.8
0.5724,0.823,24.6
0.5743,0.8175,22.4
0.5743,0.8178,21.2
0.5743,0.8179,20.2
0.5743,0.8188,23.4
0.5743,0.8195,23.0
0.5743,0.8199,22.2
0.5743,0.82,21.8
0.5743,0.8208,24.8
0.5743,0.8222,23.6
0.5743,0.8232,24.2
0.5743,0.8233,23.2
0.5777,0.8223,24.0
0.5777,0.8241,23.8
0.5777,0.8249,24.4
0.5793,0.8259,26.0
0.5811,0.8248,25.2
0.5811,0.8279,25.4
0.5811,0.833,25.0
0.5845,0.8313,26.2
0.5845,0.8327,25.6
0.5912,0.823,26.6
0.5946,0.8295,27.4
0.598,0.8304,27.6
0.598,0.8336,30.0
0.598,0.8342,29.4
0.598,0.8373,28.8
0.6014,0.8266,29.0
0.6014,0.8276,28.0
0.6014,0.8281,26.4
0.6014,0.8289,27.0
0.6014,0.8297,27.2
0.6014,0.8318,26.8
0.6014,0.8353,29.6
0.6014,0.8356,28.2
0.6014,0.8407,29.2
0.6047,0.8315,28.6
0.6047,0.8324,27.8
0.6047,0.8331,32.8
0.6047,0.8355,29.8
0.6047,0.8364,28.4
0.6081,0.8342,30.2
0.6081,0.8394,30.6
0.6103,0.8388,31.6
0.6115,0.8384,31.0
0.6115,0.8388,31.2
0.6115,0.8402,30.4
0.6138,0.8408,35.2
0.6138,0.8414,33.0
0.6138,0.842,36.4
0.6149,0.8366,30.8
0.6149,0.8379,31.4
0.6149,0.8398,32.4
0.6149,0.8402,31.8
0.6149,0.8419,33.6
0.6182,0.84,34.8
0.6182,0.8417,33.2
0.6182,0.8422,33.4
0.6182,0.8425,34.2
0.6182,0.8425,35.6
0.6182,0.843,32.2
0.6182,0.8436,36.6
0.6182,0.8452,34.4
0.6182,0.848,39.2
0.6216,0.8412,32.0
0.6216,0.8415,33.8
0.6216,0.8423,34.6
0.6216,0.8429,32.6
0.6216,0.8436,36.8
0.6216,0.8443,34.0
0.6216,0.8444,35.4
0.6216,0.8453,38.6
0.6216,0.8457,35.8
0.6216,0.8457,35.0
0.6216,0.8462,36.0
0.6216,0.8466,37.6
0.6216,0.8467,37.0
0.6216,0.847,37.2
0.6216,0.8475,38.8
0.625,0.8462,39.4
0.625,0.8463,36.2
0.625,0.8491,37.8
0.625,0.8498,39.8
0.6276,0.848,41.0
0.6284,0.845,38.4
0.6284,0.8469,38.2
0.6284,0.8471,39.6
0.6284,0.8475,40.4
0.6284,0.8492,40.6
0.631,0.8477,40.8
0.6318,0.8456,37.4
0.6318,0.8479,39.0
0.6318,0.8507,41.2
