0.0267,0.16,0.2
0.03,0.1478,0.4
0.0667,0.3094,0.6
0.0867,0.3429,0.8
0.1267,0.407,1.0
0.1467,0.4362,1.2
0.2233,0.5418,1.8
0.2267,0.4982,1.4
0.2333,0.5339,1.6
0.2433,0.574,2.0
0.2767,0.5603,2.2
0.29,0.5759,2.4
0.2933,0.6032,2.6
0.31,0.6189,2.8
0.3167,0.6215,3.2
0.3267,0.6385,3.0
0.36,0.6445,3.6
0.3767,0.6841,4.0
0.3867,0.6622,3.8
0.39,0.6565,3.4
0.39,0.6748,4.2
0.4233,0.6967,4.6
0.4233,0.7007,4.4
0.4333,0.7045,4.8
0.4333,0.7045,5.4
0.45,0.7251,6.0
0.4533,0.704,5.6
0.4533,0.7114,5.2
0.46,0.6988,5.0
0.4667,0.7289,5.8
0.4667,0.7352,6.6
0.4733,0.7361,6.4
0.4733,0.741,7.2
0.4767,0.7386,6.2
0.4833,0.7487,7.6
0.4833,0.7491,6.8
0.4833,0.7553,7.8
0.4867,0.7488,8.0
0.4867,0.7594,8.6
0.4967,0.7464,7.0
0.4967,0.7631,8.2
0.5,0.7532,7.4
0.5067,0.7658,8.4
0.5067,0.7773,9.6
0.51,0.7694,9.4
0.51,0.775,9.2
0.5133,0.7697,8.8
0.5167,0.7706,9.0
0.5233,0.778,10.4
0.5233,0.7862,10.2
0.5267,0.7807,10.6
0.5267,0.7881,11.6
0.53,0.7749,10.0
0.53,0.7803,9.8
0.53,0.7893,11.4
0.53,0.7928,10.8
0.5333,0.7904,11.8
0.5333,0.7968,11.0
0.5367,0.798,12.8
0.5367,0.7997,11.2
0.5433,0.7989,12.2
0.5467,0.7963,13.2
0.5467,0.8003,12.0
0.5467,0.8056,14.0
0.55,0.7992,12.6
0.5567,0.7986,13.6
0.5567,0.8035,13.0
0.5567,0.805,12.4
0.57,0.8039,14.2
0.57,0.811,13.8
0.5767,0.8124,14.6
0.58,0.8108,14.8
0.58,0.8148,15.4
0.58,0.815,15.6
0.5833,0.8101,13.4
0.5833,0.8123,15.8
0.5833,0.8125,15.2
0.5833,0.8149,16.8
0.5833,0.8152,16.0
0.5833,0.8161,15.0
0.5833,0.8173,16.2
0.5833,0.8179,17.0
0.5833,0.8194,17.6
0.5833,0.8195,18.0
0.5833,0.8198,16.4
0.5833,0.8214,16.6
0.5833,0.8221,17.2
0.5833,0.8232,17.8
0.5833,0.8248,19.0
0.5833,0.8265,17.4
0.5867,0.8147,14.4
0.5867,0.8318,18.6
0.5867,0.8326,18.4
0.59,0.8258,18.2
0.59,0.8265,19.2
0.59,0.827,19.4
0.59,0.8291,20.0
0.5933,0.8301,18.8
0.5933,0.831,20.2
0.5933,0.833,20.6
0.5967,0.8323,20.8
0.5967,0.8333,24.6
0.5967,0.8339,21.6
0.5967,0.8348,20.4
0.5967,0.8351,21.0
0.5967,0.8358,21.8
0.6,0.8298,19.8
0.6,0.8349,21.2
0.6,0.8364,22.4
0.6,0.8394,21.4
0.6,0.8478,26.0
0.6033,0.8343,22.6
0.6033,0.8354,19.6
0.6033,0.8387,22.8
0.6067,0.8377,23.2
0.6067,0.8393,23.0
0.6067,0.8401,24.0
0.6067,0.8401,24.8
0.6067,0.8404,23.4
0.61,0.8401,22.2
0.61,0.8403,25.6
0.61,0.8428,26.4
0.61,0.8436,26.6
0.6133,0.8394,22.0
0.6133,0.8401,23.8
0.6133,0.8416,24.2
0.6133,0.843,25.0
0.6133,0.8444,23.6
0.6133,0.8452,26.8
0.6167,0.8399,25.4
0.6167,0.8461,28.2
0.62,0.8432,25.2
0.62,0.8435,24.4
0.62,0.8436,27.0
0.62,0.8459,26.2
0.62,0.8459,30.6
0.62,0.846,27.8
0.62,0.8493,28.8
0.6233,0.8478,29.4
0.6233,0.848,28.0
0.6233,0.8484,28.4
0.6233,0.8487,30.8
0.6233,0.8488,31.2
0.6233,0.8492,25.8
0.6233,0.8509,32.4
0.6233,0.8509,33.6
0.6233,0.8517,27.2
0.6233,0.8521,30.2
0.6267,0.8461,29.2
0.6267,0.8461,29.0
0.6267,0.847,27.6
0.6267,0.8479,27.4
0.6267,0.8498,30.0
0.6267,0.8515,32.0
0.6267,0.8529,36.2
0.6267,0.8538,33.0
0.6267,0.8541,32.6
0.63,0.8491,28.6
0.63,0.8521,32.2
0.63,0.8538,31.0
0.63,0.854,34.0
0.63,0.8543,29.6
0.63,0.8553,31.6
0.6333,0.8496,30.4
0.6333,0.852,31.4
0.6333,0.8535,29.8
0.6333,0.8538,33.2
0.6333,0.8547,34.2
0.6333,0.8549,35.0
0.6333,0.8553,36.4
0.6333,0.8565,34.4
0.6333,0.8567,35.2
0.6367,0.8525,32.8
0.6367,0.8542,33.8
0.6367,0.8554,36.8
0.6367,0.8571,34.8
0.6367,0.861,35.4
0.64,0.8542,35.6
0.64,0.8542,31.8
0.64,0.8553,37.0
0.64,0.8568,33.4
0.64,0.8574,37.2
0.64,0.8578,38.6
0.64,0.8579,36.0
0.64,0.8579,37.6
0.64,0.8585,39.2
0.64,0.8588,35.8
0.64,0.8588,37.8
0.64,0.8597,36.6
0.64,0.8599,40.2
0.64,0.8618,38.8
0.64,0.8621,40.4
0.6433,0.8621,41.4
0.6467,0.8569,34.6
0.6467,0.8579,42.4
0.6467,0.8607,40.6
0.6467,0.8613,42.2
0.6467,0.8619,39.8
0.6467,0.8631,37.4
0.65,0.8597,40.0
0.65,0.8627,39.4
0.65,0.8644,40.8
0.6533,0.8606,39.0
0.6533,0.8608,38.4
0.6533,0.8638,41.8
0.6567,0.8611,41.2
0.6567,0.8612,42.0
0.6567,0.862,44.2
0.6567,0.8628,41.0
0.6567,0.8629,38.0
0.6567,0.8633,41.6
0.6567,0.8634,39.6
0.6567,0.8636,38.2
0.6567,0.8639,45.8
0.6567,0.8645,43.6
0.66,0.8627,46.4
0.66,0.8635,42.6
0.66,0.8647,44.6
0.6633,0.8617,44.0
0.6633,0.8632,44.8
0.6633,0.8635,43.8
0.6633,0.8637,43.2
0.6633,0.864,45.2
0.6633,0.8641,46.2
0.6633,0.8681,46.8
0.6633,0.8689,49.4
0.6667,0.862,42.8
0.6667,0.8628,46.0
0.6667,0.863,44.4
0.6667,0.8645,47.4
0.6667,0.8648,47.8
0.6667,0.8656,45.4
0.6667,0.8657,46.6
0.6667,0.8658,49.0
0.6667,0.8673,49.2
0.6667,0.8675,48.0
0.67,0.8648,43.4
0.67,0.8655,43.0
0.67,0.8671,45.0
0.67,0.8675,45.6
0.67,0.8675,47.2
0.67,0.868,49.6
0.67,0.868,48.6
0.67,0.8681,47.0
0.67,0.8693,48.4
0.67,0.8698,48.2
0.6733,0.8665,47.6
0.6733,0.8697,48.8
