0.0,0.0,0.2
0.0,0.0,0.4
0.0,0.0094,0.6
0.0,0.0143,0.8
0.01,0.0233,1.0
0.01,0.0723,1.2
0.03,0.1125,1.4
0.0333,0.1237,1.6
0.0667,0.1955,1.8
0.0833,0.2301,2.0
0.0933,0.2577,2.2
0.1,0.2843,2.4
0.1033,0.3172,2.6
0.1367,0.3611,2.8
0.14,0.4131,3.2
0.1433,0.4163,3.0
0.17,0.467,3.4
0.1933,0.478,4.0
0.1967,0.4689,3.6
0.1967,0.4976,3.8
0.23,0.5222,4.4
0.2367,0.5381,4.2
0.24,0.5453,4.6
0.26,0.5477,4.8
0.2667,0.5503,5.0
0.27,0.5611,5.2
0.29,0.5791,5.4
0.3033,0.6,5.6
0.31,0.6016,6.0
0.31,0.6075,5.8
0.3167,0.602,6.2
0.3233,0.6144,6.8
0.3333,0.6124,6.6
0.3367,0.621,7.4
0.34,0.6229,6.4
0.3433,0.6212,7.0
0.3467,0.6383,7.2
0.3533,0.6386,7.8
0.36,0.646,8.0
0.3633,0.6365,8.2
0.37,0.6383,7.6
0.3767,0.6542,8.4
0.38,0.656,9.0
0.38,0.667,9.2
0.3833,0.652,8.6
0.3833,0.6624,8.8
0.3867,0.6629,9.6
0.3867,0.6682,9.8
0.3933,0.6718,9.4
0.3967,0.6717,10.0
0.4,0.674,10.4
0.4,0.6875,10.2
0.41,0.681,10.6
0.41,0.6875,11.6
0.41,0.6932,11.4
0.4133,0.6969,12.4
0.4133,0.6997,11.8
0.4167,0.6889,10.8
0.42,0.6938,12.0
0.42,0.6939,12.2
0.42,0.6985,11.2
0.4233,0.6889,11.0
0.4267,0.7033,12.8
0.4267,0.7123,13.2
0.44,0.7111,12.6
0.44,0.7138,13.4
0.45,0.7134,13.8
0.45,0.7178,14.4
0.45,0.7179,13.0
0.4533,0.7178,14.2
0.46,0.7213,15.0
0.4633,0.7213,13.6
0.4633,0.7238,14.6
0.4667,0.7253,14.0
0.47,0.7285,15.2
0.47,0.7341,15.6
0.4733,0.7293,15.4
0.4733,0.7296,15.8
0.4767,0.7314,16.6
0.4767,0.7354,16.4
0.48,0.7311,14.8
0.4867,0.7397,16.8
0.49,0.735,16.2
0.49,0.7355,16.0
0.4933,0.7367,18.2
0.4933,0.7369,17.0
0.4933,0.7399,17.2
0.4933,0.7419,18.0
0.4933,0.742,17.4
0.4933,0.7448,18.4
0.4967,0.7381,17.6
0.5,0.7344,17.8
0.5,0.7457,18.8
0.5033,0.7448,19.6
0.5067,0.749,19.4
0.51,0.7461,19.2
0.5133,0.7453,18.6
0.5133,0.7463,19.0
0.5133,0.7514,22.0
0.5133,0.7514,20.4
0.5133,0.7537,20.6
0.5167,0.7479,21.0
0.5167,0.752,20.0
0.5167,0.7523,22.4
0.5167,0.7529,22.2
0.5167,0.7539,21.6
0.5167,0.7549,20.8
0.5167,0.7551,20.2
0.5167,0.7557,21.8
0.5167,0.756,21.4
0.5167,0.7589,19.8
0.52,0.7551,21.2
0.52,0.7566,23.2
0.52,0.7597,22.8
0.5233,0.7577,24.0
0.5233,0.7585,23.8
0.5233,0.7589,22.6
0.5233,0.763,23.0
0.5233,0.7632,25.6
0.5233,0.7634,23.4
0.5233,0.7636,24.4
0.5233,0.764,23.6
0.5233,0.7646,24.8
0.5233,0.7664,24.6
0.5233,0.768,24.2
0.5267,0.7623,25.0
0.5267,0.7678,25.8
0.53,0.768,26.6
0.53,0.7702,25.2
0.53,0.7716,26.2
0.5333,0.7671,26.0
0.5333,0.7709,28.4
0.5333,0.7716,25.4
0.5367,0.7705,28.2
0.5367,0.7716,26.4
0.54,0.7713,27.2
0.54,0.7721,27.4
0.54,0.7737,29.6
0.54,0.7738,30.0
0.54,0.774,28.8
0.54,0.7741,29.2
0.54,0.7743,27.6
0.54,0.7752,29.8
0.54,0.7763,28.6
0.54,0.7769,27.8
0.54,0.777,29.0
0.5433,0.7734,26.8
0.5433,0.7734,27.0
0.5433,0.7745,28.0
0.5433,0.7765,31.2
0.5433,0.7773,30.4
0.5433,0.7779,30.2
0.5433,0.7785,32.2
0.5433,0.7791,29.4
0.5433,0.7792,31.4
0.5433,0.7794,30.6
0.5433,0.7808,32.6
0.5433,0.7812,32.8
0.5433,0.7826,30.8
0.5433,0.7833,31.6
0.5433,0.7869,31.0
0.5467,0.7807,32.4
0.5467,0.7818,32.0
0.5467,0.7819,31.8
0.5467,0.7842,33.4
0.55,0.7823,33.8
0.5533,0.7807,33.2
0.5533,0.7832,34.0
0.5533,0.7859,33.6
0.5567,0.7831,34.4
0.5567,0.7839,33.0
0.5567,0.7842,34.2
0.5567,0.7856,35.6
0.5567,0.79,35.8
0.56,0.7837,37.4
0.56,0.7845,38.2
0.56,0.7855,34.8
0.56,0.7858,36.2
0.56,0.7873,36.6
0.56,0.7877,36.8
0.56,0.7882,37.0
0.56,0.7889,35.2
0.56,0.7898,37.2
0.5633,0.7848,36.0
0.5633,0.7853,35.0
0.5633,0.7866,35.4
0.5633,0.7866,34.6
0.5633,0.7908,39.0
0.5667,0.7866,37.8
0.5667,0.7895,36.4
0.5667,0.7914,38.8
0.5667,0.7935,39.4
0.5667,0.7935,39.2
0.57,0.7888,37.6
0.57,0.7891,39.8
0.57,0.7891,40.8
0.57,0.7913,40.2
0.57,0.7929,42.2
0.57,0.7936,38.6
0.57,0.7953,42.6
0.5733,0.79,39.6
0.5733,0.7902,40.0
0.5733,0.7904,38.0
0.5733,0.7926,41.6
0.5733,0.7943,40.6
0.5733,0.7953,42.0
0.5733,0.7971,41.4
0.5733,0.7978,44.2
0.5767,0.792,41.2
0.5767,0.7924,42.8
0.5767,0.7943,41.8
0.5767,0.7958,45.2
0.5767,0.7959,42.4
0.5767,0.7969,41.0
0.5767,0.7976,43.2
0.5767,0.7977,46.6
0.58,0.7924,38.4
0.58,0.7948,43.0
0.58,0.7959,40.4
0.58,0.798,44.0
0.58,0.7996,45.0
0.58,0.7999,45.6
0.58,0.8002,47.2
0.58,0.8003,47.4
0.58,0.8003,44.8
0.58,0.8008,44.6
0.58,0.8016,46.4
0.58,0.8028,47.6
0.5833,0.7942,43.6
0.5833,0.7979,43.4
0.5833,0.7994,45.4
0.5833,0.7995,43.8
0.5833,0.7998,46.2
0.5833,0.8011,46.8
0.5833,0.8025,47.0
0.5833,0.8027,48.2
0.5833,0.8034,44.4
0.5867,0.8062,49.4
0.59,0.8018,46.0
0.59,0.8018,47.8
0.59,0.8021,48.0
0.59,0.8024,48.6
0.59,0.8031,45.8
0.59,0.8041,49.6
0.59,0.805,49.0
0.59,0.8064,48.8
0.5967,0.8038,48.4
0.5967,0.805,49.2
